,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Number of general manager changes in the month,Employee turnover rate,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Sales percentage to related parties,equity of stock holdings (Major shareholder),tockholding of Directors and Supervisors,Managers shareholding,Reinvestment to assets ratio,Total social responsibility events,Management Internalization ratio,Directors salary,Internal audit variation in the current month,company age,A,F,G,M
1233,0.0169079536848573,0.0109837229735741,0.0149677235480992,0.0350696801540039,0.0447710266300288,0.0497030528701121,0.0609891060043571,0.0266093001608822,0.0315413264009654,0.0428273795352104,-0.001502441625798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.95,0.02,8.33,1.0,2.0,0.0,1.0,8.33,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,91.67,32.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90708,2.18,80.28,-1974,254251,68.18,0,-1.31,68959,179151,2388,-1471,264606,1.33,-44894,160,15.16,55.3,383741,3052917,31.55,486063,0.0,8.04,2.37,2.37,1576027,3.09,0.82,2.15,0,2912,244782,321234,-11285,34934,411739,109437,125.35,598495,39.54,2.39,858519,750230,0.47,-6160,0,0,0,24.27,4,48.84,13.44,0.85,14.67,0,0,0.0,0,22.0,0,1,0,0
1234,0.0105249434891694,0.0119787074741929,0.0244073722829109,0.0308091421450902,0.0489660816730166,0.0426719930322908,0.048423152524792,0.0286818830170958,0.02238779437637,0.0281389538688712,5.5127355530773525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.04,27.02,120.0,-33.0,1.0,-1.0,28.29,402.0,-33.0,0.0,0.0,0.0,0.0,0.0,1.0,-32.0,0.0,0.0,1.0,-1.0,-32.0,71.7,4212.44,0.12,0.0,0.02,0.0,0.0,0.0,1.27,0.0,-141332,0.79,76.2,0,987777,14.12,0,3.12,70571,779619,5338,3605,5761806,1.7,140330,3820,-4.7,25.34,3021486,13985111,36.82,899364,17.95,10.67,4.89,4.89,15023895,2.06,1.33,9.11,0,29950,58047,2466257,126238,-247714,13491379,447656,273.2,3007620,23.55,7.47,4047088,8216721,0.35,5022,0,0,0,48.43,0,18.32,14.7,0,37.02,0,20.0,0.0,0,22.0,0,1,0,0
1235,0.0315248348373187,-0.0654732881547864,-0.0776873974261209,-0.0394345910175582,-0.027455724110872,-0.0419853883003853,-0.0216353723354456,0.0435037017440049,0.0289740375544916,0.0493240535194313,0.0028018260780052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.47,8.33,3466.0,4.0,0.0,1.0,8.33,104.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,91.61,200064.11,13.28,0.0,0.06,0.0,0.0,0.0,0.0,0.0,-21107,1.74,458.08,-10055,3805,39.77,377000,-59.12,1322876,5497,0,-130763,2036,-2.39,-211181,45,-4.01,-24.91,11654,6065466,0.22,3192,0.02,4.16,1.72,6.54,1941075,-6.53,-1.86,495.01,0,3,0,431421,-5516,83446,727591,5738,473.37,526627,21.61,494.91,9330,2492901,0.85,0,0,0,0,50.62,0,79.99,11.62,0.0,39.68,0,33.33,0.0,0,21.0,0,1,0,0
1236,0.0288481066231642,-0.020984378425254,0.0396184688042701,-0.0037724785668689,0.0193061058247033,0.0230349428268596,-0.0172653240580065,0.0519266910147364,0.0556555280168928,0.0153552611320266,0.0024738430820909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,2.57,14.93,2245.0,-126.0,1.0,-1.0,14.95,108.0,-126.0,7.0,0.0,0.17,0.29,0.0,1.0,-125.0,46.0,102.0,1.0,-1.0,-125.0,84.65,62075.37,8.29,0.0,0.4,2.05,1271.92,12.0,0.02,0.0,59224,1.05,56.89,0,109134,7.7,370000,-3.61,940624,223758,19987,533758,257258,35.88,-312860,48,9.99,24.91,697283,3141918,16.07,264761,9.25,6.25,1.72,1.72,3376544,55.9,24.61,45.72,0,9768,19165,425010,-33485,146497,935472,164010,107.12,592561,25.37,41.49,928559,634753,0.48,-604,0,0,0,45.14,0,46.64,13.56,0,33.69,0,20.0,7.28,0,20.0,0,1,0,0
1256,0.0124762839011626,-0.0019156391428433,-0.0117851751045799,-0.0323470376932136,-0.0292699792093269,-0.0154649328770749,0.0929370593165016,0.0155533423850492,0.0293583887173012,0.1377603809108778,0.0012454875490697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.1,20.0,94.0,-4.0,0.0,-3.0,20.0,34.0,-17.0,0.0,0.0,0.01,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,-4.0,-18.0,79.97,27601.74,1.11,0.0,0.03,1.06,293.64,0.0,0.0,0.0,-94122,2.74,184.51,0,1276710,15.57,0,9.95,-47171,550357,37615,80953,527024,5.49,-89198,16021,-8.58,27.15,1382356,9272708,28.38,326435,34.84,9.14,4.74,4.74,2374354,23.98,4.33,10.79,0,36320,15440,184942,188824,-215653,1952108,263678,246.39,1097276,25.25,7.03,1897615,2703525,0.73,34742,0,0,0,4.68,0,7.21,54.2,4.35,3.5,0,0,0.0,0,5.0,0,1,0,0
1301,0.0046311429653634,0.0055490953697326,-0.0005206369856998,-0.0114374174064159,-0.0009759142343061,0.0008777876550843,0.0150454749273081,0.0150926461374732,0.0169463480268637,0.0311140352990875,-0.0005923176857572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,0.09,55.23,1688.0,-1361.0,-17.0,-1.0,57.42,6366.0,-1361.0,0.0,15739.0,0.0,0.0,85.0,-3.0,-1293.0,29.0,3.0,-27.0,-1.0,-1293.0,42.57,177747.75,0.11,15.0,0.01,1.72,3053.72,2.0,0.2,1.99,19862740,1.84,136.99,0,11834909,7.83,4770107,19.75,68347373,25387069,627570,-13155963,26599436,6.32,-12067856,155678,17.26,25.5,107968117,690682790,13.84,8333570,16.12,11.37,7.56,7.56,361185707,7.28,4.5,31.07,0,889818,128596,59996068,28626449,-9280014,231844761,11590667,164.68,115063375,31.79,26.07,144928136,189490685,0.85,-395415,0,0,0,64.79,17,27.09,14.93,0.0,44.2,0,0,0,0,57.0,0,1,0,0
1303,0.0054070182838867,-0.0036979284675162,-0.0033810736144388,-0.0070966641306449,0.0068600223431235,0.0126337671972912,0.0143825133636804,0.0193637047576551,0.0251374496118228,0.026886195778212,-4.8744219518226384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.12,54.83,1596.0,-2452.0,-30.0,-1.0,61.05,7931.0,-2452.0,10.0,2882.0,0.0,0.13,135.0,-1.0,-2347.0,13.0,17.0,-30.0,-1.0,-2347.0,38.82,137468.91,0.08,9.0,0.13,0.81,1119.73,0.0,0.59,5.64,25587997,1.7,124.3,0,76087618,7.24,23046739,12.01,37558356,57363034,1829202,2979508,60748033,8.46,-10542792,564271,15.53,18.02,161362592,658258143,29.36,11830295,16.98,6.59,9.04,9.04,421629921,9.93,5.16,19.69,0,0,183905,126695897,23635654,-16903862,243372434,24230880,165.17,164718943,42.01,16.35,196824158,272066113,0.58,3396849,0,0,0,50.52,6,23.45,18.26,0,29.3,0,15.79,0,0,54.0,0,1,0,0
1304,0.0662351156294632,0.0559285792486736,0.0470196942551399,0.0470844526147634,0.1230346002397982,0.1332284307553083,0.153711296527682,0.1421852632544979,0.152379093770008,0.1728619595423818,0.0018757496635107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,1.79,22.28,16326.0,-5739.0,-49.0,-1.0,24.47,1189.0,-5739.0,27.0,-507.0,0.22,0.17,-507.0,-1.0,-6295.0,654.0,297.0,-49.0,-1.0,-6295.0,75.31,441845.23,5.49,-1.0,0.22,4.01,17699.79,569.0,0.62,1.57,3803720,1.24,141.3,-475606,11650381,3.83,4922997,9.59,83443,7719166,311433,673651,9338542,2.65,-1478220,52914,22.13,17.62,28790293,29421884,32.94,2807965,46.54,8.17,8.89,8.89,48027987,0.87,1.69,4.0,0,202634,370270,13998984,3351265,-1448490,11862472,4147951,203.28,17184715,37.59,2.14,34949523,34932517,0.46,408018,0,0,0,39.28,0,22.38,24.42,0.01,24.52,0,0,0.0,0,49.0,0,1,0,0
1305,0.0220163714166902,0.0131026414666048,0.0059731624329162,-0.0031858143008826,0.0284049107160505,0.063168035072096,0.0855061245187051,0.0536070964336233,0.0883702207896688,0.110708310236278,0.0031394240525471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.05,0.44,27.72,10696.0,-114.0,1.0,-1.0,28.01,581.0,-114.0,0.0,0.0,0.06,0.0,0.0,2.0,-113.0,82.0,7.0,2.0,-1.0,-113.0,71.93,353196.89,7.36,0.0,0.05,0.77,2707.75,40.0,0.29,0.0,424567,1.77,94.53,0,1181325,9.48,1185871,0.62,57521,1644814,0,-22940,3639209,3.46,273586,3693,10.92,9.86,9146530,17780130,49.58,937651,9.16,11.01,8.17,8.17,9529839,6.84,2.29,4.47,0,36248,117145,2419938,62582,-734709,4170559,1154687,191.29,3886852,37.17,4.06,10146763,7435325,0.6,-2410,0,0,0,8.91,0,12.06,33.13,0,5.6,0,0,0,0,48.0,0,1,0,0
1307,0.007224454482069,0.0090247091067075,0.0156112953526661,0.0186449859922298,0.0266267799927533,0.0351929955846394,0.0342388131162287,0.0152062484825925,0.0237724640744785,0.0228182816060678,-0.0007834266790906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,0.04,14.38,531.0,-42.0,-3.0,-1.0,15.36,398.0,-42.0,0.0,0.0,0.0,0.0,0.0,-2.0,-45.0,0.0,0.0,-8.0,-3.0,-50.0,84.64,10632.32,0.53,0.0,0.0,0.0,0.0,0.0,0.98,0.0,310153,0.98,143.22,0,4166233,51.38,2113500,1.87,-269700,1505508,58377,378871,2625725,8.23,-85752,4274,7.67,14.82,4530817,7976251,51.0,688656,16.06,7.65,2.49,2.49,6308351,0.16,4.3,6.04,0,151987,3293,3249890,99457,-12674,4249563,625104,224.63,4045570,47.39,5.07,5318930,9087591,0.55,265176,0,0,0,2.23,17,56.01,9.47,0.0,1.17,0,0,0.0,1,36.0,1,0,0,0
1308,0.099052865191184,0.0924109290569588,0.0931010686232631,0.0908638739297478,0.1754095143978236,0.1973015086318722,0.2226315545288486,0.1835985056592598,0.2054904998933084,0.2308205457902848,0.0036072417096121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,5.96,14.65,10496.0,-4179.0,-1289.0,-1.0,18.89,594.0,-4179.0,1.0,-423.0,0.51,0.0,-423.0,-3.0,-5891.0,752.0,0.0,-1329.0,-1.0,-5891.0,81.0,344787.3,7.07,-1.0,0.11,7.16,24702.75,462.0,3.28,0.97,1222502,1.24,121.35,0,1156868,5.67,1170672,27.11,1062908,885995,0,-816652,710820,-0.85,-706941,5882,42.86,30.59,3116331,16743553,11.78,156122,19.72,7.79,10.64,10.64,13456430,-5.83,-0.67,19.23,0,3187,18235,1361754,1217342,-133643,6521552,457426,151.27,2852635,23.71,15.44,4489795,4315175,0.32,11014,0,0,0,72.75,18,9.87,38.36,0,55.5,0,0,0,0,35.0,0,1,0,0
1309,0.0260279194029293,0.0203172187203085,0.0202906457672727,0.0165423154986668,0.0521085965540116,0.0594115955446318,0.0848828918731306,0.0615942004582741,0.0688971994488943,0.094368495777393,0.0004115167094302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,0.5,17.28,5474.0,-174.0,-22.0,-1.0,18.5,379.0,-174.0,0.0,0.0,0.63,0.0,0.0,-1.0,-196.0,593.0,0.0,-22.0,-1.0,-196.0,81.39,164398.45,5.78,0.0,0.11,10.83,17809.33,47.0,1.22,0.0,811627,1.46,205.38,0,2705290,6.34,0,3.57,221917,2039466,3186,-127386,1479525,3.92,-652107,19845,31.97,12.17,8389112,10526581,48.91,821600,25.15,8.48,7.19,8.99,3253760,-4.31,2.78,5.85,0,7691,36073,433557,340612,-78226,2996770,1234764,272.32,2539049,29.23,4.38,9551324,6914393,0.48,25713,0,0,0,15.34,0,2.36,39.37,0,10.85,0,0,0,0,35.0,0,1,0,0
1310,0.0129540856315086,0.0075967851037911,0.008329534023178,0.0048762936466434,0.0159193445011429,0.0221303387409975,0.035273692279054,0.023997136486008,0.0302081307258626,0.0433514842639192,0.0007139342399749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0.16,9.72,5236.0,49.0,0.0,6.0,9.84,528.0,446.0,0.0,0.0,0.07,0.0,0.0,0.0,49.0,93.0,92.0,0.0,6.0,433.0,90.08,83992.25,3.97,0.0,0.08,1.78,1491.84,8.0,0.12,0.0,224434,1.09,88.77,0,587164,0.0,64601,-1.35,-63060,1146300,6857,-114259,1075762,-1.76,-93617,2416,9.96,0.04,7354393,7574920,30.94,102477,0.0,14.26,1.05,1.05,6276672,-0.04,-1.34,0.23,0,1107,6663,311018,-99178,201348,1651191,1754467,154.02,2252307,26.3,-0.19,7357692,3468933,0.68,1875,0,0,0,32.31,0,21.32,4.54,0.01,23.81,0,0,0.0,0,34.0,0,0,0,1
1312,0.022875720544728,0.00879122142414,0.0016507978595867,0.0126930182550564,0.03895943925611,0.0592409092933174,0.0636285976482412,0.0491421415457816,0.069423611582989,0.0738112999379128,0.0023926179832532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.48,20.39,40748.0,188.0,9.0,6.0,22.24,907.0,7816.0,0.0,0.0,0.09,0.0,0.0,1.0,197.0,194.0,275.0,9.0,6.0,7633.0,77.69,1041938.58,17.98,0.0,0.07,0.48,4960.64,0.0,1.85,0.0,-361252,0.6,158.86,-49858,6279770,5.44,9134325,1.35,-176973,2677773,1064806,-163724,2686247,0.67,6944762,58986,-5.54,9.61,9072721,20580274,14.31,829672,55.69,7.83,8.81,8.81,39885406,43.25,0.48,9.5,0,19130,3584599,14355634,135281,-7455412,24834401,1744685,283.42,6523422,35.77,4.21,10037674,18488557,2.08,113477,0,0,0,44.09,0,14.33,5.38,0,28.32,0,0,0.0,0,33.0,0,1,0,0
1313,-0.0243173354273045,-0.0346828420508786,-0.0606084892272294,-0.0606064618602404,-0.0266383537143161,0.0008143146341096,0.0244126803121483,0.0096507727186197,0.0371034410670456,0.0607018067450843,0.0005604655129497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.51,20.97,13229.0,244.0,-10.0,6.0,21.25,1350.0,3174.0,3.0,0.0,0.03,0.06,0.0,-1.0,234.0,88.0,237.0,-10.0,6.0,3188.0,78.62,228922.55,3.92,0.0,0.13,0.67,1522.8,0.0,0.28,0.0,-1878214,0.77,81.61,-438941,3337645,0.0,8316398,-2.01,6557891,4380305,9400,-1047253,11583390,-3.54,1122536,12035,-17.06,1.53,39231817,21204185,57.85,1412723,0.0,17.1,6.19,6.19,30661871,6.42,-1.9,-0.45,0,0,23562,15061339,-801906,-655277,6580724,2789847,208.97,11008323,48.58,0.07,39842634,23004371,0.72,404397,0,0,0,40.62,0,15.23,32.09,0.38,20.89,0,20.0,0,0,32.0,0,1,0,0
1314,0.0125589895854442,0.0042189561458656,-0.0015169804622102,-0.002645008336822,0.0344110638266047,0.0451472108761089,0.0432036464307003,0.0496150617488709,0.0603512087983751,0.0584076443529665,0.0021931512195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,0.43,22.0,147959.0,-1793.0,36.0,-2.0,23.72,3785.0,-2380.0,3.0,0.0,0.05,0.02,0.0,2.0,-1757.0,509.0,0.0,448.0,-2.0,-1932.0,76.18,1724047.86,15.64,0.0,0.1,0.34,5930.97,37.0,1.72,0.0,-3238187,0.46,74.51,0,13227140,0.0,14816994,-6.1,-862774,3519328,179746,276964,43635153,-0.65,4359320,96167,-14.1,1.78,15245102,36334560,60.04,1223485,0.0,8.4,4.17,4.17,71684959,19.89,-0.38,-5.1,5626382,177028,269541,35525869,-947215,4204062,39829319,1782249,284.59,22961503,42.68,-5.12,15521372,65345358,1.12,251823,0,0,0,56.04,8,8.89,6.91,0.02,32.12,0,2.78,0.0,0,30.0,1,0,0,0
1315,0.0031325219909481,0.0099271457117576,0.0177239134424587,0.0196300662170704,0.0212926768046659,0.0263885517739693,0.0337362289669555,0.0047951325785436,0.009891007547847,0.0172386847408332,-0.0002983026652602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7,0.02,23.08,250.0,-2.0,0.0,-2.0,23.08,99.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,-5.0,76.92,19509.13,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78856,0.67,1125.81,-83230,1634406,15.42,0,4.41,2325194,436644,0,-589635,768712,-3.53,-294108,8164,-13.29,17.17,1080684,7283777,11.02,166470,14.56,6.08,7.21,7.21,3479393,-13.5,-3.24,17.25,0,0,8595,223833,57547,504727,7482320,186938,1394.54,593131,6.95,14.74,1304701,8271459,0.6,-7052,0,0,0,13.7,5,31.35,16.98,0.01,12.75,0,50.0,0.0,0,29.0,0,1,0,0
1316,-0.014842368641433,-0.0107148629269798,-0.0022235469085742,-0.0415297936298676,-0.0444510064977583,-0.0564125748096204,-0.0646300803340796,-0.0177635815093237,-0.0297251498211858,-0.037942655345645,0.000158013053217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,1.15,25.31,25165.0,484.0,10.0,1.0,25.51,240.0,484.0,0.0,0.0,0.56,0.0,0.0,1.0,494.0,337.0,92.0,10.0,1.0,494.0,74.38,476617.55,41.98,0.0,0.11,1.34,6382.68,15.0,0.2,0.0,-238915,1.43,32.68,-61676,974637,0.0,62898,6.38,303,231011,64825,-2882,6286026,-0.28,338627,4819,-5.11,23.2,902346,3621705,123.03,197707,0.0,11.04,0.0,0.0,2563219,38.6,-0.14,-0.56,0,8002,20343,1174107,74916,54267,-124873,317331,183.61,4674205,52.47,-1.01,1174969,8582284,0.97,308,0,0,0,12.3,0,22.32,9.14,0.64,5.85,0,0.0,0,0,29.0,0,1,0,0
1319,0.0124332373536322,0.0111404796230484,0.0203500077094621,0.0384249570753758,0.0504969110479637,0.047082945585358,0.0338467275184628,0.0245051913262201,0.0210912258636144,0.0078550077967192,-0.0049624113401147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.08,38.58,2877.0,13.0,0.0,2.0,39.4,591.0,62.0,0.0,0.0,0.01,0.0,0.0,0.0,13.0,18.0,0.0,0.0,2.0,72.0,60.47,93001.04,1.95,0.0,0.14,0.63,581.86,0.0,0.82,0.0,2379473,1.3,90.91,0,2224210,22.59,3059475,7.1,-267597,3967492,1168950,215054,2748011,5.45,-1940604,4742,33.07,21.55,8192281,29189390,29.21,1509733,23.43,5.53,1.72,1.72,24201488,-2.54,3.61,12.74,0,235058,15850,3690235,741118,341748,12651531,2580330,134.44,7195872,32.14,9.75,10443132,9674359,0.91,-9917,0,0,0,12.61,2,19.67,25.67,0.02,8.56,0,25.0,0,0,27.0,0,1,0,0
1321,0.0073235822748188,0.0043084202822663,0.0090644782579316,0.0105542514526074,0.0257109724449915,0.0405320976397323,0.0659777685628568,0.022480303267203,0.0373014284619438,0.0627470993850683,0.0018715017722221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.06,11.51,1941.0,-17.0,0.0,-3.0,11.51,227.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-3.0,-33.0,88.23,65364.73,3.42,0.0,0.26,0.0,0.0,0.0,0.0,0.0,156483,1.17,119.37,-36189,570726,32.04,3167374,-1.01,535638,866906,0,-237113,718534,-3.86,55673,2043,10.2,7.43,3446154,7282657,25.49,313984,0.0,9.2,2.18,2.18,10005575,-4.47,-1.94,-0.18,0,7628,127296,4879754,-37439,-65088,3433452,817792,171.27,1534682,50.77,-0.29,3722699,2628380,0.7,9402,0,0,0,102.1,0,23.15,5.89,0.04,50.26,0,33.33,0.0,0,22.0,0,1,0,0
1323,-0.0025695436369801,0.0012583239949103,0.002524318248197,0.0011776410791262,0.0212762193106707,0.0119414757262965,0.0302745248945367,0.0175290345945644,0.0081942910101902,0.0265273401784304,0.0013173570768361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.08,12.5,820.0,3.0,-1.0,3.0,13.07,91.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,20.0,-1.0,2.0,3.0,86.74,28917.87,3.59,0.0,0.18,0.0,0.0,0.0,0.57,0.0,342515,1.34,227.16,-2813,1222972,7.6,1745730,8.98,-93900,766547,30211,48804,720318,6.7,-89613,4986,37.16,21.58,1481209,3085061,54.53,238078,23.64,4.44,4.73,4.73,2881258,1.93,3.18,9.28,0,27354,3214,2107586,169589,-172242,1424339,180272,311.88,921798,52.63,7.08,1888876,2874873,0.51,44344,0,0,0,0.0,0,25.47,12.91,0.09,0.0,0,16.67,2.13,0,21.0,0,1,0,0
