,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
4915,-0.0161438350002325,0.014394080793407,0.0100303962156924,0.0159357255491538,0.0553873673896432,0.0752026518239298,0.0611302276658086,0.0233078068402569,0.0431230912745435,0.0290506671164223,0.0032928698306967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.42,33.68,13210.0,234.0,32.0,1.0,34.9,451.0,234.0,2.0,0.0,0.13,0.11,0.0,1.0,266.0,146.0,62.0,32.0,1.0,266.0,64.89,587356.23,11.72,0.0,0.21,1.11,6491.6,0.0,1.21,0.0,4816243,1.65,83.14,0,6935353,7.21,680626,3.37,-1159650,13777030,2370578,-4663,10247463,70.59,12.93,-974633,141456,17.24,11.89,60129865,21981278,154.99,5811277,21.55,4.12,6.16,6.16,12196991,-10.99,3.86,3.63,0,2555565,981436,3865579,2299797,-3651154,8370872,19001057,125.66,27940913,67.23,2.85,68240939,35110091,1.94,44387,0.0,0,100,18,50.0,6.38,0,118.91,1,10,21.03,99.04,72.64,4.0,0.84,1.83,49.53,3.7,50.0,3.27,0,2,6.25,13,1.21,0,36.32,0,574,7.0,0,0,0,1
4916,-0.0119552126088142,0.0117397463478432,0.032292979672876,0.0475992910947841,0.0717483022428585,0.0940734439280943,0.1033048963573506,0.0121937985392602,0.034518940224496,0.0437503926537523,-0.0003096592866822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.08,6.78,1809.0,6.0,0.0,3.0,6.78,83.0,16.0,0.0,0.0,0.2,0.0,0.0,0.0,6.0,41.0,28.0,0.0,3.0,16.0,92.97,38525.55,8.67,0.0,0.25,2.27,873.16,0.0,0.0,0.0,226276,1.77,73.72,-31724,500159,0.0,91540,-3.3,-143215,346173,522010,-91171,675577,0.0,-10.76,282120,2639,19.62,19.46,2720527,2136346,84.52,768962,0.0,3.31,1.92,1.92,1435749,-63.09,-4.83,-4.9,0,51712,121788,676414,-111611,-1010625,197426,103634,138.98,1153258,60.21,-5.35,3377878,1602851,2.0,-7870,0,0,83.33,69,57.14,15.86,0,172.12,3,0,28.63,90.48,0.0,9.91,4.47,0.51,81.67,12.48,57.14,0.0,0,1,14.29,6,4.96,0,0.0,0,150.83,6.0,0,1,0,0
4919,-0.012304254980105,0.0142185418029911,0.0282690660282198,0.031649418720847,0.0646721890778167,0.0887078449656337,0.1324579263958581,0.0207185153768647,0.0447541712646817,0.0885042526949061,0.0052884069891126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65,1.76,27.89,6653.0,527.0,-300.0,5.0,40.95,298.0,4531.0,1.0,0.0,1.69,0.05,0.0,-9.0,227.0,1251.0,0.0,-2300.0,5.0,3418.0,58.86,304447.27,8.99,0.0,0.19,18.8,57246.89,0.0,13.06,0.0,1369656,1.6,102.61,0,5881733,40.95,1500000,1.56,140713,4246393,802691,43470,6250131,58.51,6.09,7344708,22330,11.86,37.29,12961144,18429248,91.1,7384630,28.33,7.76,1.69,1.69,13962155,189.73,2.65,3.6,0,5516242,1474041,9251005,322282,-7594944,1699988,3846421,158.96,11550328,64.36,2.58,20668056,18360546,1.63,-96910,22.22,0,100,0,66.67,10.0,0,78.06,0,39,2.04,83.84,42.42,59.72,1.46,0.15,48.95,2.63,66.67,6.45,0,1,0,11,0.94,0,7.07,0,302.5,9.0,0,1,0,0
4927,0.0005457281896417,0.0116720347701637,0.0369907256517942,0.0457236135319568,0.0716132045210979,0.0754245671368738,0.0940737071954069,0.0264353191787828,0.0302466817945587,0.0488958218530918,-0.0023330126854496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.26,23.62,8682.0,-227.0,17.0,-7.0,43.97,190.0,-1668.0,0.0,-4051.0,0.98,0.0,-922.0,1.0,-1132.0,464.0,0.0,17.0,-7.0,-5891.0,55.95,614618.75,18.28,-7.0,0.08,5.34,32847.63,0.0,0.79,19.57,1965551,1.71,87.47,0,821682,10.18,2030917,10.09,-6244,3684411,188097,-436346,2227880,47.54,10.16,945023,1473,37.48,21.19,9325012,13029678,77.17,1313390,2.82,3.61,4.37,4.37,8342558,29.3,5.67,10.47,135118,35150,73633,2362734,1194111,-2228129,3325984,2434679,132.05,5244657,49.82,10.17,11832513,6925804,1.47,-160664,9.09,0,87.5,7,27.27,6.55,0,0.0,1,0,38.26,94.32,0,1.57,1.27,0.78,0.0,1.97,27.27,0,0,1,0,8,0.99,0,0.72,0,150.57,4.0,0,1,0,0
4930,-0.0161435794408236,-0.0009115351840422,-0.0023109489805754,0.0222567831921576,0.0506173847162645,0.0429321986212149,0.0423860856826694,0.0122170220832832,0.0045318359882336,0.0039857230496881,0.0040396485100051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.53,9.9,6815.0,73.0,0.0,2.0,9.9,134.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,4.0,0.0,2.0,92.0,89.83,98662.12,20.3,0.0,0.27,0.01,14.48,0.0,0.0,0.0,139953,0.72,192.97,0,3880651,4.4,597773,8.66,-293497,1920285,69028,-17459,1121423,89.86,10.17,-180904,65104,2.96,18.47,7718693,2739720,50.04,928742,25.15,5.9,17.16,17.16,4511146,12.24,4.2,8.81,0,260485,2469692,4159124,819442,-307969,770125,3810522,221.12,4728501,59.38,6.47,9466877,10455455,1.67,44813,20,0,100,0,40,7.2,0,108.05,1,87,20.1,95.24,6.38,44.4,6.01,0,91.95,9.35,40,1.78,0,2,0,9,3.8,0,0,0,568.5,9.0,0,1,0,0
4934,-0.0070616043826601,0.0551908548521195,0.0862807904265483,0.109519715787781,0.1367736297575381,0.1655974617309503,0.1746294549410241,0.0201923095870969,0.0490161415605091,0.0580481347705829,-0.0048618413693891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,3.39,7.99,0.0,125.0,0.0,1.0,7.99,200.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,1.0,125.0,92.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484303,3.31,73.47,0,523442,213.58,103398,-0.23,-536955,85351,17403,-25621,181757,0,-1.73,-143218,20333,31.16,10.28,1968113,5880000,15.02,230632,0,14.47,0,0,2513260,-5.45,-0.76,-0.78,0,39186,121319,610490,-5148,-419039,-482210,385490,91.99,1554256,54.9,-0.24,2193597,1429767,3.83,-5266,0,0,100,11,85.71,6.0,0,81.35,1,0,4.56,96.43,0,28.83,13.69,0.06,52.77,16.89,85.71,0,0,1,40.0,4,7.62,0,0,0,300.4,8.0,0,1,0,0
4935,0.0364806022867046,-0.0488928734537427,-0.0184186745377365,-0.0089631311433817,0.0277707136457391,0.0681364515675864,0.1117603960762967,0.0732144470758255,0.1135801849976727,0.1572041295063831,0.0026210466674394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,10.7,11.88,7314.0,-976.0,19.0,-1.0,13.44,131.0,-976.0,10.0,-50.0,0.99,0.09,-50.0,2.0,-1007.0,325.0,256.0,106.0,-1.0,-1007.0,86.39,840619.96,22.34,-1.0,0.17,4.44,37353.23,0.0,0.91,0.65,2040978,2.02,160.35,0,3964349,9.78,5884,14.06,-267197,2852969,0,-92708,985503,53.15,18.81,-281410,17820,46.55,21.18,8832825,14664944,52.99,797486,8.89,4.96,4.91,4.91,4230632,26.56,11.34,13.27,0,186930,687672,810400,1575457,-621071,3818420,2644135,187.23,4384244,41.76,12.09,11205768,8208415,1.09,-111752,28.57,0,100,8,42.86,6.0,0,0.4,0,1,40.26,95.24,72.46,17.88,0.25,0,0.23,0.39,42.86,4.87,0,1,0,6,0.23,0,21.74,0,28.48,8.0,1,0,0,0
4938,-0.0176888671506183,-0.0092183833306431,-0.0018323836844144,0.0247677138403841,0.0439964797939012,0.0653156064904655,0.0607330217949414,0.0015398988028987,0.022859025499463,0.0182764408039389,0.0010826452510964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,0.26,58.34,8942.0,574.0,123.0,1.0,62.11,2611.0,574.0,0.0,-1775.0,0.01,0.0,-1.0,3.0,696.0,84.0,0.0,764.0,1.0,696.0,37.83,569408.68,1.37,-8.0,0.06,0.94,5348.95,0.0,3.76,0.01,-29409575,1.1,82.36,0,125996714,6.71,11059833,1.36,-17012860,223963691,386975,-4814250,165142393,59.3,8.98,36347912,2921350,-6.62,3.54,1349728657,179211353,195.59,30541513,23.86,6.5,6.69,6.69,102215745,19.95,2.81,2.1,0,16681735,1044631,41093907,19062736,-22267532,69970357,256879266,131.02,444312180,70.93,1.6,1399332906,582130864,1.03,-4470004,36.36,0,100,7,36.36,7.91,0,91.45,1,0,33.46,100.0,1633,3.97,0.02,0.42,22.13,0.15,36.36,7.62,1,1,0,7,0.04,0,162,0,301.14,9.0,0,0,0,1
4942,-0.0023754869572239,0.0051592325623264,0.0143476981473049,0.0234955554688688,0.0556008432743541,0.0754196211809246,0.0743596101278403,0.0297298008482614,0.0495485787548319,0.0484885677017476,0.0026119399913038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,0.18,14.41,915.0,-16.0,2.0,-1.0,16.22,142.0,-16.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.0,0.0,14.0,2.0,-1.0,-14.0,83.73,35685.82,2.57,0.0,0.05,0.0,0.0,0.0,1.8,0.0,855978,0.72,196.58,0,1921717,6.17,0,12.43,-524565,3076422,0,63837,397045,52.57,10.14,-300255,69448,33.67,23.55,5553079,5402828,46.35,807641,28.55,2.37,6.59,6.59,2148629,4.55,7.38,13.03,0,84113,11500,213175,902481,-19509,3767963,1417572,318.62,2542514,26.89,9.31,7263201,8100999,0.97,25285,10.0,0,100,17,30.0,6.3,0,97.67,2,0,21.7,96.97,26.25,15.41,1.62,0.06,84.87,1.57,30.0,3.47,0,1,41.67,7,1.15,0,15,0,117.88,8.0,0,1,0,0
4952,-0.023813742465419,0.0241859932886161,0.0229562505898152,0.0315070016305397,0.0641298474929482,0.0393511614427562,0.0442446134865166,0.0088091033969895,-0.0159695826532025,-0.011076130609442,0.0017608273211914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.88,22.96,1114.0,187.0,2.0,2.0,23.12,109.0,346.0,0.0,0.0,0.04,0.0,0.0,1.0,189.0,10.0,0.0,2.0,2.0,348.0,76.79,38111.28,4.1,0.0,0.09,0.9,342.11,0.0,0.16,0.0,302139,2.14,277.13,0,1012838,13.72,0,11.15,-50146,619480,24148,5882,366347,92.6,13.95,-186865,9728,48.33,34.12,1910243,4515823,46.74,666062,14.41,5.26,5.78,5.78,770175,5.81,10.31,11.36,0,453835,33276,136238,323372,-133973,913012,233203,336.02,625097,26.52,9.73,2899677,2100473,0.97,237,0,0,100,0,71.43,6.86,0,23.66,2,1,17.48,100,45.7,35.92,10.17,1.9,17.43,13.98,71.43,13.85,0,2,0,5,10.27,0,3.79,0,294.8,8.0,0,0,0,1
4956,-0.0078522017002618,0.0490114497715709,0.0218600807383183,0.0134420652989763,0.0347041411977366,0.0567873155259932,0.059841261156495,0.0134098741984985,0.0354930485267551,0.0385469941572568,0.0044380408599431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.55,24.49,5302.0,4.0,1.0,1.0,24.59,100.0,4.0,0.0,0.0,0.81,0.0,0.0,2.0,5.0,203.0,18.0,3.0,1.0,5.0,75.23,99680.78,21.12,0.0,0.17,3.83,3816.52,0.0,0.1,0.0,47858,1.2,220.12,0,148328,120.29,423903,1.09,-1160,634244,1170,376,357620,0.0,0.91,-131429,1612,13.22,14.83,1109629,2198935,54.23,178925,11.58,2.23,0.0,0.0,1339498,-2.25,0.62,1.4,0,50069,871,428688,14257,-13026,436961,131113,353.74,361895,30.18,1.24,1302811,1280153,1.13,468,11.11,0,100,8,66.67,2.0,0,1.34,1,25,20.57,86.67,1.91,10.61,6.97,1.71,0.95,4.96,66.67,11.24,0,1,0,5,3.46,0,0.19,0,90.75,8.0,0,1,0,0
4958,-0.0996880711024062,-0.0919289936810077,-0.0662808467629898,-0.0455788678645918,0.015957735506834,0.0503623939910794,0.0364624525238087,-0.0381514677309803,-0.0037468092467349,-0.0176467507140056,0.0094280740812232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5,2.79,20.5,7119.0,2744.0,235.0,1.0,24.96,902.0,2744.0,10.0,876.0,1.07,0.06,876.0,3.0,3855.0,2411.0,1239.0,271.0,1.0,3855.0,74.88,967513.39,3.16,1.0,0.16,33.87,327668.88,189.0,1.79,2.67,16948028,1.38,128.53,-257489,44222887,7.78,39986,10.77,-4130316,33741155,2165029,1194101,12998784,52.65,13.07,6447556,686800,26.72,20.25,104694389,107963586,44.93,12443932,16.57,4.32,3.95,3.95,81808482,29.48,7.91,10.51,0,5545496,523511,13658813,14140216,-18267863,37663331,23849573,156.58,63423798,42.56,8.77,131278537,99312005,1.71,703186,42.86,0,100,24,28.57,11.0,0,1.14,0,7,16.55,98.41,67.17,34.32,0.46,0.0,0.65,0.58,28.57,0.49,0,1,0,9,0.33,0,17.5,0,600,8.0,0,1,0,0
4960,-0.1021498665239944,-0.0654879778063625,-0.075495115297759,-0.0740486810092679,-0.0779099794207965,-0.0471704034846394,-0.042217263464919,-0.106011164935523,-0.0752715889993659,-0.0703184489796455,0.0125153081837734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.9,20.57,13269.0,4423.0,8.0,14.0,20.63,666.0,17939.0,3.0,0.0,0.3,0.02,0.0,1.0,4431.0,497.0,469.0,8.0,14.0,17938.0,79.28,128406.77,7.97,0.0,0.09,3.75,4809.57,65.0,0.06,0.0,-362081,0.76,76.03,0,412618,0.0,318028,-2.85,-623368,2656703,8508,53493,2505093,0,-0.39,129820,5012,-7.88,3.25,9149122,7356294,53.65,577401,0.0,3.28,0.0,0.0,8322308,2.52,-0.26,-0.96,0,191607,90,354171,-269648,486741,2648757,1347153,135.98,4595888,33.97,-0.97,9456875,6249367,2.21,-34804,20.0,0,100.0,18,40.0,6.2,0,53.69,2,48,26.93,97.26,0.0,0.71,3.19,0.16,37.83,3.14,40.0,0.0,0,3,25.0,13,2.07,0,0.0,0,301.9,8.0,0,1,0,0
4961,-0.0290161583722564,-0.0059735861220497,0.0073593851928054,0.0378650407012372,0.0795962935320411,0.1009187121956837,0.1094722233760408,0.0127150944585475,0.0340375131221901,0.0425910243025472,-0.0199728631753793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,1.81,20.89,5424.0,215.0,101.0,1.0,23.03,166.0,215.0,1.0,0.0,0.09,0.04,0.0,1.0,316.0,36.0,0.0,101.0,1.0,316.0,76.84,199416.61,13.11,0.0,0.12,0.66,1323.56,0.0,2.15,0.0,2856480,3.85,244.75,-9449,2863625,24.59,0,7.29,-14925,1687595,236358,22053,1422473,62.43,14.87,1262541,11250,101.02,21.89,8498524,20490324,49.55,1587928,12.5,5.53,2.03,2.03,769603,56.54,9.93,7.69,0,1146018,43326,165757,793248,-2468275,1610286,2218626,300.59,2827778,32.29,6.73,10879700,8500081,1.99,-10172,28.57,0,100,0,71.43,6.86,0,29.51,3,3,29.47,90.48,38.79,17.04,1.36,1.41,20.2,2.36,71.43,5.26,0,1,0,6,1.6,0,0,0,148.38,1.0,0,1,0,0
4968,-0.0138995265160659,0.0017920912168962,0.0262666365496742,0.0562936777802676,0.0958013864113394,0.1357963614168578,0.1374170889594972,0.0256081821150057,0.0656031571205242,0.0672238846631635,-0.0007083182739251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5,3.82,23.41,8158.0,191.0,-57.0,2.0,25.91,63.0,377.0,3.0,0.0,11.62,0.14,0.0,-1.0,134.0,1835.0,0.0,-57.0,2.0,628.0,73.85,1999010.21,51.64,0.0,0.23,22.49,449642.53,21.0,2.51,0.0,285328,11.41,146.19,0,844265,24.51,0,18.84,-1100,1253538,18551,-1193,1280420,29.18,48.68,-136204,774,19.61,35.49,3451573,24929244,115.96,890675,14.84,5.31,1.01,2.03,235473,53.62,28.62,19.01,0,513922,15960,20863,1007952,-84559,1139285,969310,235.44,1455059,40.31,16.19,5350200,3425735,0.0,651,85.71,0,100,20,14.29,3.43,0,0.75,1,0,13.34,95.24,89.42,8.19,2.8,2.61,0.45,6.86,14.29,8.79,0,1,11.11,6,4.09,0,11.18,0,149.9,4.0,0,0,0,1
4976,-0.0339716706106731,0.0285611524831878,0.0655120688683162,0.0818639974394798,0.121388441601719,0.1590579689501978,0.1616478481683376,0.0055527735515661,0.0432223009000449,0.0458121801181847,0.0014985267325896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05,5.21,16.06,8709.0,419.0,-72.0,1.0,16.9,119.0,419.0,29.0,0.0,10.02,0.61,0.0,-1.0,347.0,2978.0,0.0,-72.0,1.0,347.0,82.36,429129.88,29.29,0.0,0.74,34.19,146738.87,165.0,0.84,0.0,-34170,5.43,177.09,-41391,367551,0.0,254705,-5.06,-25512,474563,850,0,373257,0,-3.47,-123902,4313,-7.18,4.02,1316067,8744195,52.65,124406,0.0,3.95,0,0,1096290,1.23,-2.44,-4.52,0,35048,5210,260392,-69346,-167064,-54021,253516,262.83,475606,31.37,-4.14,1371127,1250020,1.25,0,44.44,0,100,12,22.22,6.67,0,0.02,1,0,9.08,100,0.0,22.91,4.37,0.31,0.01,3.72,22.22,0.0,0,1,25.0,5,2.56,0,0.0,0,59.96,7.0,0,0,0,1
4977,-0.0583701419711721,-0.0371060729716669,-0.0485864934132544,-0.0239562966385347,0.0216733660224962,0.0514317432304282,0.0783698295022275,-0.0127404793101411,0.0170178978977909,0.0439559841695902,0.0006319017882866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,3.02,26.46,3619.0,392.0,27.0,1.0,28.37,69.0,392.0,0.0,225.0,0.72,0.0,25.0,1.0,444.0,124.0,0.0,27.0,1.0,444.0,71.51,387983.22,21.08,3.0,0.12,3.43,13293.71,11.0,1.19,0.72,-24942,3.0,286.33,0,737226,14.59,0,13.68,-135558,394245,2138,-13144,677306,72.48,21.45,-348447,8198,-4.12,23.06,2569262,7830546,40.15,356776,3.32,10.74,5.1,5.1,756300,11.01,16.82,16.69,0,229150,8949,12977,456968,196548,862676,458810,418.23,605034,18.8,16.13,3339200,2530430,0.0,-3927,14.29,0,100,24,85.71,9.0,0,2.75,1,0,25.57,100.0,7.39,16.76,2.6,0.49,2.23,3.25,85.71,1.33,0,1,0,7,2.64,0,5.32,0,86.67,6.0,0,0,0,1
4989,-0.020666778771414,-0.0067194210278432,0.0006633756627065,0.0273852783453004,0.0623902040062707,0.0830458359236351,0.0922110783907189,0.0143381468895563,0.0349937788069206,0.0441590212740044,-0.0013096726753868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.13,18.12,1345.0,21.0,3.0,1.0,20.29,153.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,3.0,1.0,24.0,79.59,21778.24,3.51,0.0,0.12,0.0,0.0,0.0,2.17,0.0,166844,1.84,441.92,0,518567,79.43,0,2.45,801,779878,7539,5149,380826,267.61,1.91,-101137,3319,53.46,6.58,2612402,3750583,56.85,115520,20.0,3.77,2.45,2.45,658748,-2.46,1.57,1.53,0,15208,133418,133621,68381,-170754,202683,182355,586.02,312063,17.92,1.23,2796303,1828748,0,2031,0,0,100.0,3,57.14,8.14,0,2.48,1,0,6.29,93.88,0.22,65.76,8.66,0.01,2.03,11.86,57.14,0.51,0,1,0,7,9.73,0,0.22,0,242.08,1.0,0,0,0,1
4994,-0.0164029701810229,-0.005606920088797,0.0137166785046788,0.0272864515037122,0.0670260557516699,0.0823791905985692,0.0772222729974217,0.0233366340669348,0.0386897689138341,0.0335328513126866,0.0005280312397791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.05,31.25,1926.0,9.0,-3.0,1.0,40.0,111.0,9.0,0.0,0.0,0.01,0.0,0.0,-1.0,6.0,2.0,0.0,-3.0,1.0,6.0,59.65,116450.2,6.96,0.0,0.35,0.1,120.92,0.0,8.75,0.0,303904,4.77,414.83,0,1939608,15.03,0,17.22,-22887,192766,8301,10586,0,76.67,27.4,-50066,3576,59.1,53.13,1521612,8508139,10.8,1165869,21.63,13.92,3.9,3.9,401886,17.29,18.6,17.02,0,476837,267404,275382,558956,-1068,431692,175489,422.56,514213,30.67,13.34,3246437,2172871,0,252,37.5,0,100,13,50.0,6.0,0,12.95,3,0,41.79,98.21,15.08,32.54,1.82,1.1,8.98,3.3,50.0,3.09,0,1,0.0,7,2.29,0,1.51,0,58.98,6.0,0,1,0,0
